store_id,lat,lon,state,geo_tier,N_ZIPCODES,TOTAL_POPULATION,avg_weekly_revenue,total_revenue,revenue_per_capita,population_density,area_sq_mi,quality_not_price_disagree,price_not_brands_disagree,compare_prices_disagree,buy_american_agree,mail_order_1_49,mail_order_50_99,mail_phone_1_49,mail_phone_500_plus,reads_sunday_newspaper,reads_classifieds,commute_1_2_hrs,work_from_home,public_transit
605,29.34119475,-94.88887063,TX,URBAN,9,136252,4413.880531400966,1827346.54,32.394977918863326,5853.4,3.87,1516,1211,2269,6227,575,985,591,632,665,762,3368,436,74
606,37.31999286,-87.48110736,KY,RURAL,14,54941,5295.1922164948455,2054534.58,96.37961115550947,155.3,168.44,1472,1246,2488,8813,692,911,711,579,606,1227,3542,227,19
607,27.88468064,-97.72562927,TX,SUBRURAL,11,123039,5315.162584269663,1892197.88,43.199006691127714,1428.9,20.99,1525,1202,2317,8046,585,1034,538,808,530,844,3610,250,17
608,27.94672,-82.75957333,FL,SUBRURAL,6,148088,5691.228670520231,1969165.12,38.431396673060824,4526.4,7.12,1901,1603,3067,11116,834,1222,944,905,932,1472,4337,1574,247
609,28.09937263,-82.44709225,FL,URBAN,8,232850,5311.36323699422,1837731.68,22.810235074057204,4913.2,7.64,2271,1822,3257,9826,842,1306,823,1063,1036,1343,6462,957,579
610,38.785429,-90.60869322,MO,SUBRURAL,9,352222,6926.77102112676,1967202.97,19.665923823971134,2304.7,33.89,3953,3286,6157,22266,1459,2675,1463,2358,1714,2431,9391,3198,66
611,36.232815,-81.66674875,NC,SUBURBAN,13,65550,7110.665322580645,1763445.0,108.47696907064294,327.4,106.77,2649,1510,2720,9751,699,1019,830,987,990,1386,8459,1429,366
612,36.12585571,-97.01173857,OK,RURAL,7,70077,5746.453554216868,1907822.58,82.00199144108434,263.0,97.47,1469,892,2033,6585,525,684,477,635,586,882,5415,696,236
613,44.2491538,-85.413331,MI,RURAL,5,34672,7970.994136363636,1753618.71,229.89715437135544,99.3,217.92,1238,998,2025,7477,610,757,603,510,502,1137,2970,417,32
614,39.53700125,-85.75194581,IN,RURAL,16,89923,9267.093939393939,611628.2,103.05588046877816,156.5,185.1,1586,1265,2611,9470,759,1014,745,747,675,1362,3808,603,20
615,32.78015,-91.920485,LA,SUBRURAL,1,20462,3440.994104477612,461093.21,168.16509160774177,55.3,371.26,1476,1148,1971,6452,505,797,513,461,486,974,2398,50,4
616,34.428715,-81.991668,SC,SUBRURAL,2,22203,8327.223488372092,716141.22,375.0494747724223,143.7,148.01,1439,1095,2115,6932,633,882,568,517,443,912,2678,173,17
617,43.46642214,-88.80260686,WI,SUBRURAL,7,41882,9288.981578947369,352981.3,221.78935053119164,210.5,111.02,1133,1003,2190,7468,514,942,616,549,535,960,3131,680,5
619,41.2952186,-81.8491972,OH,SUBRURAL,10,199737,10618.233846153847,276074.08,53.16107604576943,2145.0,21.57,2129,1896,3648,13871,853,1697,950,1432,855,1465,5893,1695,68
621,41.80740475,-71.44371522,RI,SUBRURAL,33,713337,13036.473125,208583.57,18.27533567584466,1004.8,12.07,463,396,781,3628,163,302,232,383,343,376,1424,353,45
622,39.044682,-94.82389054,KS,SUBRURAL,13,167144,6948.387941176471,944980.76,41.57126753683334,251.4,39.82,443,395,905,3266,189,402,221,280,181,348,1307,355,0
624,36.38668382,-97.92224827,OK,RURAL,11,60826,5805.938840579711,1602439.12,95.45159702396526,255.9,118.43,1405,1262,2526,9779,668,1043,797,743,672,1207,4107,480,19
628,36.8209925,-87.420655,KY,SUBRURAL,2,43910,6491.409083333333,778969.09,147.8344131936537,147.2,279.18,2443,1857,3649,12606,1016,1417,1001,1028,940,1740,5389,267,86
633,35.50586375,-94.83222025,OK,SUBRURAL,4,19711,9335.37875,149366.06,473.61264015016997,67.7,208.94,843,679,1377,5053,379,494,410,267,301,677,1857,146,20
640,30.36437083,-87.68421067,AL,SUBRURAL,6,73331,10526.210454545455,694729.89,143.5438007738263,378.9,99.77,1945,1422,3079,12455,1103,1563,1120,907,600,1314,5283,724,0
641,36.35561475,-92.40769756,AR,RURAL,16,52111,12072.814838709677,748514.52,231.67497915429905,121.2,236.08,1623,1422,2386,10709,888,1096,957,991,684,1376,4074,452,1
642,28.14112813,-82.46346493,FL,SUBRURAL,15,439958,6310.644072580645,1565039.73,14.343742067607918,1045.7,26.46,1223,1079,1985,7566,452,891,514,899,512,771,3239,1719,7
643,29.02460786,-80.94984271,FL,SUBRURAL,7,134811,6498.566951219512,1065764.98,48.20501999999638,237.3,134.79,1515,1393,2894,11559,813,1263,919,1199,696,1404,4113,1364,36
644,33.836069,-83.741,GA,SUBRURAL,5,143084,4939.931954545455,1086785.03,34.52469846066265,336.3,84.1,1716,1234,2451,8525,648,1070,564,755,520,1088,3672,557,29
645,40.13368105,-87.66057605,IL,SUBURBAN,21,70692,14493.691,144936.91,205.02590109206133,1272.4,24.39,1951,1506,2957,9318,829,1056,788,789,811,1469,4072,711,247
646,38.309477,-88.89490383,IL,SUBRURAL,6,30643,9665.88425,773270.74,315.43531149038927,157.2,146.36,1349,990,2147,7382,619,811,621,562,544,1086,3002,286,72
647,40.51908267,-85.67385417,IN,SUBRURAL,6,55461,9413.377,94133.77,169.72966589134708,282.2,79.13,1357,1091,2212,6995,580,770,535,485,557,1089,3375,741,43
648,37.43994411,-94.69253678,KS,SUBRURAL,9,34331,4521.3078749999995,1085113.89,131.69752920101365,192.8,129.66,1214,1005,2135,7547,594,741,579,583,583,1057,3962,194,0
649,39.02324517,-95.71105665,KS,SUBURBAN,25,178948,6366.879056603774,1349778.36,35.579492682811626,1272.4,24.81,1500,1369,2616,9461,602,1103,718,860,662,1163,4246,1038,225
650,30.44891514,-90.05353343,LA,SUBRURAL,7,140763,6070.3987,1214079.74,43.12495968400787,934.4,45.23,1841,1649,2849,12140,708,1220,805,1243,788,1387,5078,1206,6
651,42.5691135,-71.75419175,MA,SUBRURAL,12,151021,11350.414230769231,590221.54,75.15785374728833,1468.2,28.92,2314,2251,3460,11943,839,1623,792,1244,1123,1548,5648,1104,467
652,42.45788557,-73.20163283,MA,SUBURBAN,26,101082,8047.653166666667,965718.38,79.61509632443627,612.3,73.72,2587,2257,4302,14229,1016,1591,1072,1439,1217,1829,6708,797,347
653,37.7486342,-92.6238442,MO,RURAL,5,38880,6477.906776315789,1969283.66,166.6128286089452,73.9,399.78,1818,1361,2601,9840,731,1154,797,671,602,1216,3805,518,0
654,38.69527622,-93.24741033,MO,RURAL,9,43758,6596.084871794872,1543483.86,150.74009031022607,144.0,243.89,2060,1496,3291,11103,886,1278,887,857,816,1604,4518,695,31
655,37.15372127,-93.29816553,MO,SUBURBAN,15,377888,14351.761315789476,545366.93,37.978875528700236,2848.7,20.45,3228,2472,5172,16524,1377,1985,1383,1466,1282,2165,10196,1645,240
656,38.51065083,-90.91030033,MO,SUBRURAL,6,52574,8287.060666666666,497223.64,157.62659616286885,282.5,80.83,1029,912,1783,7347,504,862,544,619,464,855,3039,640,14
657,41.26840403,-96.018599,NE,SUBRURAL,33,571032,6345.839923954372,1668955.9,11.112932241896027,739.8,19.28,494,465,880,3381,215,387,259,398,205,344,1582,266,0
658,43.52574241,-71.47128676,NH,RURAL,17,81776,5986.7946581196575,1400909.95,73.20967836675378,237.7,32.98,487,314,689,2808,181,374,212,193,112,369,976,49,0
659,42.786018,-71.5161248,NH,SUBRURAL,15,260910,10215.18755319149,960227.63,39.15215037059327,1908.9,8.36,737,634,1118,4339,282,499,344,472,328,426,2267,746,95
660,42.17130225,-77.0708925,NY,SUBRURAL,5,33517,8881.770921052632,675014.59,264.9930161127975,157.6,60.9,461,379,767,3251,248,317,273,285,207,407,1300,206,31
661,42.92374,-74.53989311,NY,SUBRURAL,9,25526,5377.486843971631,1516451.29,210.6670392529825,93.8,19.21,107,86,150,652,40,63,47,35,33,75,210,50,3
662,41.36655242,-83.6560855,OH,SUBRURAL,12,94799,6355.635,63556.35,67.04327049863396,274.3,118.43,1964,1294,2499,8813,587,1022,674,868,779,1136,6277,1067,45
663,41.57772956,-81.25807067,OH,SUBRURAL,9,204315,5551.451875,1065878.76,27.17104409857328,266.9,88.19,987,814,1654,7367,385,739,498,695,566,772,2954,1070,2
664,41.071127,-83.6193094,OH,SUBURBAN,20,100925,5427.432948717949,1270019.31,53.77689322484963,329.9,166.0,2754,2407,4909,16968,1272,1883,1321,1555,1324,2024,7713,1621,116
665,34.85019833,-96.62424717,OK,RURAL,6,37573,5688.156992753624,1569931.33,151.3894816158844,112.2,283.43,1821,1473,2908,10189,783,1150,783,736,648,1331,4531,268,98
666,36.45055725,-86.846845,TN,SUBRURAL,4,85422,7177.259823529412,1220134.17,84.021210268191,175.3,184.53,1967,1465,2892,10294,821,1266,728,804,602,1240,4233,683,70
667,31.735691,-98.927958,TX,RURAL,5,35853,5065.109181818182,1114324.02,141.27434752512153,68.2,369.73,1378,1242,2181,8249,628,904,616,655,566,1124,3405,311,16
668,32.3726425,-97.39803333,TX,SUBRURAL,6,82944,7439.567647058823,1011781.2,89.69386148556644,146.8,186.91,1503,1210,2506,8386,668,1046,658,640,539,1038,3770,204,45
669,31.79052089,-106.3996907,TX,SUBURBAN,20,593099,11270.60414893617,1059436.79,19.00290533104283,5573.2,18.95,5869,4622,8912,24255,2081,3947,1817,2875,2134,2525,12160,1699,190
670,30.0134745,-99.08386675,TX,RURAL,5,55615,10506.055,651375.41,188.90685966016363,160.5,255.52,2304,1890,3654,14566,1044,1359,1238,1674,1113,1840,5117,1055,5
671,31.3456005,-94.725663,TX,SUBRURAL,2,62330,5971.086595744681,1122564.28,95.79795597215917,182.5,153.96,1794,1108,2378,8036,770,1266,683,662,453,855,3580,505,60
672,29.670659,-98.10970033,TX,SUBRURAL,3,141837,11172.765217391305,513947.2,78.77186641984324,1093.2,88.12,4419,3860,7263,25663,2250,3208,2198,2622,1912,2612,11865,2565,76
673,28.835525,-96.9521,TX,RURAL,6,89556,8337.710895522388,1117253.26,93.10052811115267,182.5,160.51,1267,1103,2037,8829,515,868,585,814,605,952,3926,934,53
674,36.672621,-80.86640725,VA,SUBRURAL,4,24020,6013.629326241135,1695843.47,250.35925588014712,115.9,144.63,1129,848,1697,6178,509,689,512,349,333,783,2159,276,17
675,28.51699129,-82.46541171,FL,SUBRURAL,7,154817,7633.802968749999,1465690.17,49.308557643863395,184.4,127.29,1537,1415,2319,8306,679,896,673,662,496,1256,3120,458,37
676,39.51663438,-84.34004063,OH,SUBRURAL,8,222422,7806.800799999999,1171020.1199999999,35.099049554450545,1449.8,39.48,2889,2422,4474,15046,1141,1796,1204,1557,1010,1773,7298,1840,150
677,35.31777667,-96.87857,OK,SUBRURAL,3,45822,10869.989642857143,913079.13,237.22206893756587,288.3,77.14,1343,1006,2004,6811,563,852,560,509,513,972,2886,349,7
678,32.0031405,-102.1118185,TX,SUBRURAL,4,140136,8375.426147540984,1021801.99,59.766413680574466,1081.9,42.75,2424,1885,3765,13276,881,1803,983,1255,992,1408,5582,1278,70
679,31.91965,-102.3813524,TX,SUBRURAL,5,126624,9289.32606557377,1133297.78,73.3614959689614,1757.9,23.21,2269,1795,3577,11151,976,1570,955,1050,861,1295,5361,931,104
